paper_id,ok,word_count,math_equation_references,math_greek_letters,math_math_symbols,math_total_math_indicators,stat_p_value,stat_confidence_interval,stat_significance,stat_cohens_d,stat_total_statistical,code_github_links,code_code_available_mentions,code_has_code_link,fig_figure_count,fig_unique_figures,table_table_count,table_unique_tables,comp_vs_mentions,comp_compared_to,comp_outperforms,comp_total_comparisons,dataset_dataset_mentions,dataset_unique_known_datasets,dataset_known_datasets,contrib_has_contributions_statement,contrib_bullet_points_in_intro,limit_has_limitations_section,limit_limitation_mentions,ablation_ablation_mentions,ablation_ablation_study,runs_runs_mentions,runs_seeds_mentions,runs_averaged_over,runs_total_reproducibility_indicators,error_std_mentions,error_plus_minus_symbols,error_error_bars,error_variance_mentions,error_total_error_reporting,readability_flesch_reading_ease,readability_flesch_kincaid_grade,hype_state_of_the_art,hype_revolutionary,hype_significant_improvement,hype_novel,hype_total_hype_words,metrics_unique_metrics_count,metrics_total_metric_mentions,metrics_metrics_found
11240103.pdf,True,7691,16,0,2,18,0,0,5,0,5,1,0,True,25,1,13,2,0,14,2,16,24,1,['places'],False,0,False,3,0,0,1,0,0,1,2,0,0,5,7,41.66,10.11,2,0,1,3,6,7,59,"['accuracy', 'precision', 'rmse', 'mse', 'mae', 'r2', 'r-squared']"
11175137.pdf,True,9130,30,0,29,59,0,0,2,0,2,0,0,False,17,2,12,2,0,4,0,4,0,0,[],True,0,False,0,0,0,2,0,0,2,0,0,0,0,0,50.89,9.0,1,0,0,0,1,2,2,"['accuracy', 'precision']"
11224312.pdf,True,16093,6,108,5,119,0,0,6,0,6,1,0,True,26,1,68,2,0,5,0,5,266,1,['places'],False,0,False,9,0,0,0,0,0,0,0,0,0,0,0,42.19,9.82,9,0,1,2,12,5,14,"['accuracy', 'precision', 'recall', 'f1', 'loss']"
11020673.pdf,True,9466,77,0,47,124,0,0,1,0,1,0,0,False,16,2,19,2,0,5,1,6,46,0,[],False,0,False,0,1,1,1,0,0,1,0,0,0,0,0,62.29,6.9,0,0,0,1,1,5,10,"['accuracy', 'f-score', 'map', 'loss', 'error rate']"
11000273.pdf,True,19535,19,1,15,35,0,0,9,0,9,0,0,False,78,2,29,2,4,3,2,9,0,1,['places'],False,0,False,0,0,0,3,0,0,3,2,0,0,3,5,54.48,8.32,0,0,0,1,1,2,6,"['map', 'loss']"
11272055.pdf,True,13522,20,0,23,43,0,0,6,0,6,0,0,False,68,1,5,2,0,1,0,1,15,1,['imagenet'],False,0,False,0,0,0,3,0,0,3,0,4,0,0,4,35.17,10.72,1,1,0,4,6,7,70,"['accuracy', 'precision', 'recall', 'f1', 'auc', 'roc', 'loss']"
11164557.pdf,True,6556,16,0,1,17,0,0,8,0,8,0,0,False,21,1,16,2,0,3,3,6,71,0,[],False,0,False,2,0,0,0,0,0,0,1,0,0,0,1,38.63,9.93,0,0,6,4,10,6,51,"['accuracy', 'precision', 'recall', 'f1', 'roc', 'loss']"
11077152.pdf,True,9838,33,0,6,39,0,0,9,0,9,0,0,False,15,2,14,2,0,1,9,10,33,1,['ucf'],False,0,False,7,6,5,1,0,0,1,0,0,0,2,2,30.62,11.27,3,0,3,7,13,5,26,"['accuracy', 'precision', 'recall', 'f1', 'loss']"
11071700.pdf,True,8782,6,0,7,13,0,0,4,0,4,0,0,False,14,2,11,2,0,1,0,1,0,0,[],False,0,False,1,0,0,1,0,0,1,0,0,0,0,0,25.51,12.03,0,0,2,0,2,2,2,"['loss', 'error rate']"
10934997.pdf,True,9904,9,0,45,54,0,0,1,0,1,4,0,True,34,1,8,2,0,8,0,8,1,1,['imagenet'],False,0,False,4,0,0,1,0,4,5,2,0,1,0,3,46.76,9.15,0,0,0,2,2,1,4,['accuracy']
11091281.pdf,True,10898,10,2,61,73,0,0,9,0,9,1,1,True,32,2,6,2,0,4,3,7,2,0,[],False,0,False,4,0,0,3,0,0,3,1,0,0,0,1,43.32,9.67,0,0,0,7,7,5,69,"['accuracy', 'precision', 'r2', 'map', 'loss']"
11023160.pdf,True,6340,14,1,18,33,0,0,0,0,0,0,0,False,31,1,6,2,0,5,2,7,5,0,[],False,0,False,0,0,0,0,0,0,0,0,0,0,0,0,44.74,8.73,1,0,1,0,2,2,21,"['accuracy', 'map']"
Segmented_Trajectory_Clustering-Based_Destination_Prediction_in_IoVs.pdf,True,8613,20,0,14,34,0,0,0,0,0,0,0,False,22,2,5,2,0,3,2,5,18,0,[],False,0,False,1,0,0,0,0,0,0,0,0,0,0,0,58.25,7.59,0,0,0,3,3,5,25,"['accuracy', 'mse', 'r2', 'map', 'loss']"
11202184.pdf,True,11458,33,23,4,60,0,0,15,0,15,1,0,True,23,1,15,2,0,3,0,3,71,0,[],False,0,False,10,0,0,0,3,0,3,0,0,0,6,6,32.84,10.52,1,0,1,1,3,5,31,"['accuracy', 'precision', 'recall', 'f1', 'map']"
11164608.pdf,True,7666,21,0,10,31,0,0,5,0,5,0,0,False,28,2,7,2,0,3,3,6,14,0,[],False,0,False,0,8,0,1,0,0,1,0,0,0,0,0,39.78,9.99,0,0,2,2,4,5,63,"['accuracy', 'precision', 'f1', 'map', 'loss']"
11112778.pdf,True,10344,13,0,15,28,0,1,8,0,9,1,0,True,32,1,18,2,0,1,2,3,32,0,[],True,0,False,11,2,0,1,0,0,1,1,0,0,6,7,34.61,10.48,2,0,7,6,15,9,237,"['accuracy', 'precision', 'recall', 'f1', 'auc', 'r2', 'iou', 'map', 'loss']"
10934005.pdf,True,9531,13,27,19,59,0,0,3,0,3,0,0,False,31,1,16,2,0,6,3,9,3,1,['places'],False,0,False,0,0,0,7,0,0,7,5,0,0,0,5,56.19,7.77,0,0,1,2,3,3,66,"['accuracy', 'r2', 'map']"
11227107.pdf,True,10147,18,0,28,46,0,0,7,0,7,0,0,False,26,1,29,2,0,6,4,10,20,4,"['imagenet', 'coco', 'ade20k', 'places']",False,0,False,15,7,7,0,0,0,0,3,0,0,0,3,43.44,9.16,0,0,1,3,4,5,39,"['accuracy', 'precision', 'map', 'loss', 'top-1']"
11206390.pdf,True,10090,6,0,16,22,0,0,2,0,2,1,0,True,8,1,15,2,6,1,0,7,9,0,[],True,0,False,6,0,0,2,0,0,2,0,0,0,0,0,33.19,11.71,1,0,0,2,3,6,35,"['accuracy', 'precision', 'recall', 'f1', 'mse', 'mae']"
11272050.pdf,True,12777,42,0,10,52,0,0,4,0,4,1,0,True,14,1,19,2,2,2,3,7,12,0,[],False,0,False,1,0,0,7,0,0,7,0,0,0,0,0,49.23,8.49,4,0,1,5,10,1,1,['r2']
11151287.pdf,True,10820,14,0,10,24,0,0,4,0,4,3,0,True,43,2,7,2,5,5,1,11,1,1,['places'],False,0,False,4,0,0,0,0,0,0,0,0,0,0,0,52.92,8.32,0,0,2,6,8,2,6,"['r2', 'map']"
11068985.pdf,True,5807,4,3,0,7,0,0,2,0,2,0,0,False,20,2,17,2,0,4,0,4,10,0,[],False,0,False,0,0,0,0,0,0,0,1,0,0,1,2,45.05,9.17,0,0,0,1,1,6,43,"['accuracy', 'precision', 'recall', 'f1', 'map', 'loss']"
11131245.pdf,True,5583,0,0,5,5,0,0,6,0,6,3,1,True,16,1,5,2,1,6,0,7,23,0,[],False,0,False,0,0,0,0,0,0,0,1,0,0,0,1,35.62,10.7,0,0,2,0,2,2,41,"['accuracy', 'loss']"
11145021.pdf,True,9720,40,1,61,102,0,0,3,0,3,0,0,False,27,2,13,2,0,2,2,4,6,0,[],False,0,False,11,0,0,0,0,0,0,0,0,0,0,0,44.59,10.62,0,0,0,3,3,4,18,"['accuracy', 'precision', 'f1', 'loss']"
11174270.pdf,True,10611,11,0,1,12,0,0,7,0,7,0,0,False,6,2,23,2,0,2,2,4,7,1,['coco'],False,0,False,9,0,0,0,0,0,0,0,0,0,0,0,39.02,9.79,3,0,1,4,8,2,7,"['accuracy', 'loss']"
11071268.pdf,True,8000,4,0,0,4,0,0,3,0,3,0,0,False,7,1,4,2,0,2,0,2,0,0,[],False,0,False,5,0,0,0,0,0,0,0,0,0,0,0,36.34,10.35,0,0,0,0,0,2,5,"['accuracy', 'map']"
11098819.pdf,True,7368,4,1,18,23,0,0,5,0,5,0,0,False,28,1,13,2,0,6,3,9,47,0,[],False,0,False,4,8,0,0,0,0,0,0,0,0,0,0,40.71,9.66,2,0,1,18,21,4,56,"['accuracy', 'precision', 'map', 'loss']"
11278580.pdf,True,8024,7,0,0,7,0,2,2,0,4,1,0,True,32,2,20,2,0,4,2,6,33,1,['places'],False,0,False,5,0,0,7,2,0,9,0,0,2,2,4,33.98,10.79,0,0,2,0,2,7,83,"['accuracy', 'precision', 'rmse', 'mae', 'r2', 'map', 'loss']"
10962135.pdf,True,9285,21,0,54,75,0,0,11,0,11,0,0,False,9,2,4,2,0,6,2,8,19,0,[],False,0,False,5,5,2,0,0,0,0,2,0,0,1,3,42.42,9.73,0,0,3,4,7,6,35,"['accuracy', 'precision', 'rmse', 'mae', 'map', 'loss']"
11267463.pdf,True,9870,23,0,24,47,0,0,15,0,15,0,0,False,11,1,16,2,6,3,1,10,30,2,"['imagenet', 'places']",False,0,False,2,8,5,1,1,0,2,0,7,0,0,7,25.4,12.22,2,0,0,6,8,9,83,"['accuracy', 'precision', 'recall', 'f1', 'auc', 'roc', 'map', 'loss', 'error rate']"
11123133.pdf,True,10438,14,0,8,22,0,0,13,0,13,0,0,False,36,2,13,2,2,2,2,6,6,0,[],True,0,False,8,0,0,3,0,0,3,0,0,0,0,0,48.79,8.28,0,0,0,3,3,1,5,['map']
11152327.pdf,True,9799,19,0,5,24,0,0,5,0,5,0,0,False,24,1,10,2,1,4,0,5,11,0,[],False,0,False,4,0,0,0,0,0,0,0,0,0,2,2,35.68,10.59,0,0,0,4,4,6,53,"['accuracy', 'precision', 'recall', 'f1', 'map', 'loss']"
11114950.pdf,True,10824,16,0,38,54,0,0,8,0,8,4,0,True,11,2,16,2,0,5,0,5,6,1,['places'],False,0,False,4,0,0,0,1,0,1,0,0,0,0,0,48.89,8.38,2,0,2,1,5,3,7,"['f1', 'mae', 'loss']"
11271272.pdf,True,8591,21,0,6,27,0,0,1,0,1,1,0,True,10,2,10,2,0,5,0,5,3,0,[],False,0,False,6,0,0,0,0,0,0,0,5,0,0,5,28.38,11.64,1,0,0,0,1,1,1,['accuracy']
11151803.pdf,True,15420,56,5,7,68,0,0,3,0,3,1,0,True,43,1,13,2,0,2,1,3,77,3,"['imagenet', 'cifar', 'places']",False,0,False,1,2,0,5,1,0,6,1,0,0,0,1,42.84,9.25,0,0,1,0,1,6,35,"['accuracy', 'precision', 'recall', 'f1', 'map', 'loss']"
11159233.pdf,True,9532,11,0,6,17,0,0,9,0,9,0,0,False,35,2,4,2,0,5,0,5,8,0,[],False,0,False,3,0,0,2,0,0,2,0,0,0,0,0,43.71,9.22,1,0,1,18,20,5,16,"['accuracy', 'precision', 'map', 'loss', 'error rate']"
11053795.pdf,True,10336,36,0,4,40,0,0,10,0,10,0,0,False,23,1,15,2,2,6,6,14,40,0,[],False,0,False,9,0,0,0,0,0,0,1,0,0,0,1,39.74,9.51,1,0,1,14,16,7,103,"['accuracy', 'precision', 'recall', 'f1', 'map', 'loss', 'error rate']"
11214147.pdf,True,11849,95,0,50,145,0,0,3,0,3,0,0,False,49,2,26,2,0,10,1,11,16,1,['kitti'],False,0,False,1,0,0,1,0,0,1,0,2,0,0,2,56.27,7.51,1,0,7,20,28,6,41,"['accuracy', 'precision', 'rmse', 'mae', 'r2', 'loss']"
11003081.pdf,True,8781,20,0,3,23,0,0,9,0,9,0,0,False,12,1,8,2,3,6,4,13,33,0,[],False,0,False,7,4,2,0,0,0,0,0,0,0,0,0,38.44,10.1,2,0,4,4,10,5,75,"['accuracy', 'precision', 'recall', 'f1', 'loss']"
A_Task_Oriented_Computation_Offloading_Algorithm_for_Intelligent_Vehicle_Network_With_Mobile_Edge_Computing.pdf,True,9365,43,0,6,49,0,0,0,0,0,0,0,False,22,1,5,2,0,1,0,1,0,0,[],False,0,False,0,0,0,0,0,0,0,0,0,0,0,0,50.78,8.99,0,0,0,3,3,2,2,"['accuracy', 'map']"
11151574.pdf,True,11440,31,0,38,69,0,3,9,0,12,0,0,False,18,1,19,2,0,4,3,7,41,0,[],False,0,False,9,0,0,3,0,0,3,0,1,0,0,1,44.03,9.31,0,0,2,4,6,9,89,"['accuracy', 'precision', 'recall', 'f1', 'auc', 'roc', 'map', 'loss', 'error rate']"
11029187.pdf,True,9412,8,2,12,22,0,0,10,0,10,0,0,False,25,1,17,2,0,3,3,6,137,0,[],False,0,False,8,0,0,0,0,0,0,0,0,0,0,0,30.69,11.07,6,0,2,2,10,7,64,"['accuracy', 'precision', 'recall', 'auc', 'roc', 'map', 'loss']"
11297980.pdf,True,8793,28,0,8,36,0,0,6,0,6,0,0,False,19,2,8,2,0,4,5,9,55,1,['coco'],False,0,False,6,0,0,0,0,0,0,0,0,0,0,0,36.28,10.34,3,1,3,4,11,7,49,"['accuracy', 'precision', 'recall', 'f1', 'bleu', 'rouge', 'loss']"
11016029.pdf,True,10465,23,0,2,25,0,0,7,0,7,0,0,False,16,2,14,2,1,2,8,11,50,1,['squad'],True,0,False,2,0,0,0,0,0,0,1,0,0,1,2,50.92,7.85,5,0,1,7,13,7,58,"['accuracy', 'precision', 'recall', 'f1', 'r2', 'loss', 'top-5']"
11000109.pdf,True,9883,1,0,2,3,0,0,17,0,17,0,0,False,22,1,18,1,0,9,0,9,0,0,[],False,0,False,6,0,0,0,0,0,0,2,0,0,1,3,42.84,9.64,0,0,0,2,2,2,3,"['accuracy', 'mse']"
11230666.pdf,True,9705,22,0,21,43,0,0,21,0,21,0,0,False,2,1,6,1,0,4,2,6,12,0,[],False,0,False,7,1,0,4,2,0,6,0,0,0,1,1,22.87,12.9,0,0,7,1,8,5,47,"['accuracy', 'precision', 'recall', 'loss', 'error rate']"
11251224.pdf,True,7572,15,1,7,23,0,0,2,0,2,0,0,False,25,2,6,2,0,1,3,4,2,0,[],False,0,False,2,3,0,0,0,0,0,1,0,0,0,1,46.6,8.7,0,0,0,2,2,5,22,"['accuracy', 'precision', 'recall', 'map', 'loss']"
11278172.pdf,True,8445,18,0,23,41,0,0,8,0,8,0,0,False,11,2,21,2,0,5,1,6,32,1,['places'],False,0,False,12,3,3,2,2,0,4,1,4,0,6,11,33.44,10.7,5,0,0,0,5,5,13,"['accuracy', 'precision', 'mse', 'map', 'loss']"
11238242.pdf,True,12600,26,0,49,75,0,3,18,0,21,0,0,False,46,2,2,2,0,4,0,4,12,2,"['imagenet', 'cifar']",False,0,False,6,0,0,3,0,0,3,0,2,1,5,8,49.42,8.3,0,0,0,11,11,4,36,"['accuracy', 'auc', 'map', 'loss']"
11146748.pdf,True,6887,21,0,11,32,0,0,4,0,4,0,0,False,27,1,14,2,10,2,1,13,38,0,[],False,0,False,7,0,0,0,0,0,0,0,0,0,1,1,38.43,9.7,1,0,0,3,4,3,15,"['accuracy', 'map', 'loss']"
11146740.pdf,True,8321,11,3,3,17,0,0,0,0,0,0,0,False,26,1,8,2,0,8,7,15,2,0,[],False,0,False,5,1,1,1,0,0,1,0,0,0,1,1,37.39,9.92,2,0,2,5,9,3,37,"['accuracy', 'precision', 'loss']"
11045846.pdf,True,9299,11,1,6,18,0,0,5,0,5,0,0,False,21,2,21,2,0,3,1,4,63,4,"['imagenet', 'coco', 'cityscapes', 'ade20k']",True,0,False,3,6,0,1,0,0,1,0,0,0,0,0,38.88,9.64,15,0,2,3,20,5,35,"['accuracy', 'precision', 'iou', 'map', 'loss']"
11037744.pdf,True,7827,19,0,10,29,0,0,4,0,4,0,0,False,32,2,15,2,0,0,4,4,33,1,['places'],False,0,False,5,5,4,1,0,0,1,0,0,0,2,2,38.84,10.06,0,0,3,6,9,6,72,"['accuracy', 'precision', 'recall', 'f1', 'map', 'loss']"
11088074.pdf,True,10769,37,0,10,47,0,0,5,0,5,0,0,False,8,1,8,2,1,4,3,8,40,0,[],False,0,False,8,6,2,2,2,2,6,2,0,0,2,4,23.01,12.65,6,0,1,6,13,6,51,"['accuracy', 'precision', 'recall', 'f1', 'auc', 'loss']"
11015499.pdf,True,10956,10,1,7,18,0,0,9,0,9,3,0,True,29,2,15,2,0,11,2,13,21,0,[],False,0,False,5,1,1,0,2,0,2,0,0,0,1,1,53.72,7.97,1,0,3,3,7,4,29,"['accuracy', 'f1', 'map', 'loss']"
An_Optimization_Method_for_Intrusion_Detection_Classification_Model_Based_on_Deep_Belief_Network.pdf,True,9064,61,0,16,77,0,0,0,0,0,0,0,False,14,2,27,2,0,0,0,0,16,0,[],False,0,False,1,0,0,0,0,0,0,0,0,0,0,0,52.0,9.01,0,0,0,0,0,2,36,"['accuracy', 'error rate']"
10975745.pdf,True,7844,8,7,12,27,0,0,6,0,6,0,0,False,24,1,17,2,3,2,1,6,17,0,[],False,0,False,2,0,0,0,0,0,0,1,0,0,1,2,50.05,8.04,1,0,0,2,3,5,30,"['accuracy', 'auc', 'roc', 'map', 'loss']"
Deep_Learning_in_Digital_Modulation_Recognition_Using_High_Order_Cumulants.pdf,True,4355,25,0,2,27,0,0,0,0,0,0,0,False,6,1,12,1,0,0,0,0,0,0,[],False,0,False,0,0,0,0,0,0,0,0,0,0,1,1,62.45,6.36,0,0,0,0,0,3,13,"['accuracy', 'precision', 'loss']"
11115059.pdf,True,6787,17,1,10,28,0,0,5,0,5,0,0,False,22,2,1,1,0,4,2,6,14,0,[],False,0,False,3,0,0,0,0,0,0,0,0,0,1,1,42.68,9.53,0,0,1,6,7,5,42,"['accuracy', 'auc', 'roc', 'map', 'loss']"
11053836.pdf,True,7612,23,0,4,27,0,0,10,0,10,1,0,True,19,1,14,2,0,3,4,7,17,0,[],False,0,False,3,4,3,0,0,0,0,0,0,0,0,0,39.0,10.23,0,0,5,3,8,6,50,"['accuracy', 'precision', 'recall', 'f1', 'perplexity', 'loss']"
11017600.pdf,True,9960,13,0,19,32,0,0,7,0,7,1,0,True,28,1,14,2,2,4,3,9,28,1,['imagenet'],False,0,False,11,7,1,3,0,0,3,5,8,0,4,17,28.77,11.83,8,0,4,5,17,3,148,"['accuracy', 'map', 'loss']"
11005973.pdf,True,8472,15,0,28,43,0,0,3,0,3,0,0,False,10,2,15,2,4,9,7,20,71,1,['mnist'],False,0,False,6,0,0,0,0,0,0,0,0,0,1,1,29.84,11.18,1,0,3,3,7,7,122,"['accuracy', 'precision', 'recall', 'f1', 'auc', 'roc', 'loss']"
11114912.pdf,True,7519,10,0,10,20,0,0,5,0,5,0,0,False,18,1,27,2,1,7,7,15,4,0,[],False,0,False,2,0,0,2,0,0,2,2,0,0,1,3,49.8,8.49,0,0,0,20,20,3,10,"['accuracy', 'rmse', 'mae']"
11272045.pdf,True,15044,15,0,2,17,0,0,7,0,7,1,0,True,25,1,9,2,2,1,2,5,28,1,['kitti'],False,0,False,10,0,0,0,0,0,0,0,0,0,0,0,30.08,12.2,4,1,2,5,12,4,52,"['accuracy', 'precision', 'recall', 'f1']"
CMRS_A_Classifier_Matrix_Recognition_System_for_Traffic_Management_and_Analysis_in_a_Smart_City_Environment.pdf,True,8349,33,0,71,104,0,0,0,0,0,0,0,False,21,1,9,2,0,4,0,4,3,0,[],False,0,False,0,0,0,0,0,0,0,0,0,0,5,5,52.25,8.14,1,0,0,3,4,3,33,"['accuracy', 'map', 'error rate']"
11214329.pdf,True,10396,3,1,25,29,0,0,6,0,6,0,0,False,8,2,28,2,2,4,1,7,25,0,[],False,0,False,5,3,3,0,0,0,0,0,13,0,0,13,50.17,7.86,1,0,2,0,3,4,49,"['accuracy', 'map', 'bleu', 'loss']"
10979911.pdf,True,8926,16,0,8,24,0,0,6,0,6,0,0,False,16,1,15,2,1,1,1,3,18,0,[],False,0,False,5,0,0,0,0,0,0,2,0,0,3,5,29.65,11.68,1,0,1,1,3,8,83,"['accuracy', 'precision', 'recall', 'f1', 'auc', 'roc', 'map', 'loss']"
10975061.pdf,True,15207,22,0,14,36,0,0,5,0,5,0,0,False,31,2,20,2,2,9,1,12,122,1,['imagenet'],True,0,False,4,0,0,5,0,0,5,0,0,0,0,0,43.38,9.98,1,0,0,5,6,5,62,"['accuracy', 'precision', 'recall', 'loss', 'error rate']"
11098832.pdf,True,8456,5,0,7,12,0,0,5,0,5,0,0,False,32,2,20,2,0,14,8,22,34,0,[],False,0,False,2,0,0,0,0,0,0,0,0,0,0,0,36.86,10.33,2,0,2,7,11,8,93,"['accuracy', 'precision', 'recall', 'f1', 'roc', 'iou', 'map', 'loss']"
10960464.pdf,True,8346,39,0,7,46,2,0,14,0,16,0,0,False,17,1,11,2,3,2,5,10,1,0,[],False,0,False,4,0,0,0,0,0,0,0,0,0,1,1,45.24,8.87,1,0,1,0,2,8,118,"['accuracy', 'precision', 'rmse', 'mse', 'mae', 'r2', 'r-squared', 'loss']"
CSI_Feedback_Based_on_Deep_Learning_for_Massive_MIMO_Systems.pdf,True,8144,24,0,49,73,0,0,0,0,0,0,0,False,21,2,8,2,0,0,0,0,1,1,['places'],False,0,False,0,0,0,0,0,0,0,0,0,0,2,2,60.95,8.06,0,0,0,2,2,3,19,"['accuracy', 'mse', 'loss']"
10973606.pdf,True,10678,46,1,31,78,0,0,2,0,2,0,0,False,27,1,26,2,3,5,4,12,0,1,['places'],False,0,False,2,0,0,4,0,0,4,2,0,0,0,2,47.24,8.58,2,0,1,13,16,5,17,"['accuracy', 'precision', 'f1', 'r2', 'map']"
10966856.pdf,True,7522,32,0,22,54,0,0,0,0,0,0,0,False,6,1,12,2,2,6,7,15,7,0,[],False,0,False,5,0,0,0,0,0,0,0,0,0,0,0,48.0,8.84,8,0,0,4,12,4,24,"['accuracy', 'rmse', 'mae', 'r2']"
11020614.pdf,True,8263,6,0,4,10,0,0,6,0,6,0,0,False,17,1,11,2,1,3,2,6,9,0,[],False,0,False,1,0,0,0,0,0,0,0,0,0,0,0,36.82,11.08,1,0,6,5,12,6,85,"['accuracy', 'precision', 'recall', 'auc', 'roc', 'mse']"
11282437.pdf,True,8666,8,0,13,21,0,0,4,0,4,0,0,False,9,2,16,2,0,3,1,4,4,0,[],False,0,False,2,0,0,1,0,0,1,0,0,0,1,1,50.05,8.42,1,0,4,5,10,4,9,"['accuracy', 'auc', 'roc', 'r2']"
11261648.pdf,True,9905,20,0,13,33,0,0,5,0,5,3,0,True,25,1,27,2,0,2,1,3,34,0,[],False,0,False,2,0,0,0,1,0,1,1,1,0,0,2,35.19,10.82,1,0,5,3,9,7,29,"['accuracy', 'precision', 'recall', 'f1', 'iou', 'map', 'loss']"
11014062.pdf,True,7428,17,0,2,19,0,0,5,0,5,0,0,False,4,1,3,1,0,6,3,9,23,0,[],False,0,False,3,0,0,0,0,0,0,0,0,0,0,0,32.45,11.45,10,0,0,16,26,3,50,"['accuracy', 'recall', 'loss']"
11043148.pdf,True,8502,0,0,1,1,0,0,5,0,5,0,0,False,43,1,15,2,0,2,0,2,17,0,[],False,0,False,1,0,0,0,0,0,0,0,0,0,0,0,38.86,10.1,0,0,2,1,3,10,40,"['accuracy', 'precision', 'recall', 'f1', 'rmse', 'mae', 'r2', 'map', 'loss', 'error rate']"
11026044.pdf,True,8922,23,0,21,44,0,0,5,0,5,1,1,True,8,2,15,2,2,2,8,12,4,2,"['imagenet', 'wikitext']",False,0,False,0,3,2,0,0,0,0,0,0,0,0,0,66.01,5.76,6,0,2,3,11,6,72,"['accuracy', 'precision', 'perplexity', 'loss', 'top-1', 'top-5']"
11170322.pdf,True,15469,12,1,2,15,1,0,32,0,33,0,0,False,4,2,10,2,5,3,0,8,1,0,[],False,0,False,8,0,0,0,0,0,0,0,0,0,3,3,43.63,8.84,1,0,4,1,6,3,11,"['accuracy', 'precision', 'loss']"
10967481.pdf,True,7971,18,0,3,21,0,0,8,0,8,1,0,True,31,1,20,2,0,2,2,4,40,0,[],False,0,False,4,8,3,1,0,0,1,0,0,0,0,0,37.93,10.26,1,0,13,2,16,6,80,"['accuracy', 'precision', 'f1', 'iou', 'map', 'loss']"
11271276.pdf,True,9178,4,3,8,15,0,1,22,0,23,0,0,False,20,1,18,2,3,6,3,12,24,0,[],False,0,False,7,0,0,1,0,0,1,2,0,0,5,7,34.69,10.44,0,0,2,1,3,5,36,"['accuracy', 'precision', 'recall', 'bleu', 'loss']"
11221208.pdf,True,11517,27,0,31,58,0,0,5,0,5,0,0,False,57,2,17,2,0,1,2,3,29,2,"['imagenet', 'places']",False,0,False,8,10,0,1,0,0,1,5,8,0,0,13,51.89,8.45,0,0,3,3,6,7,60,"['accuracy', 'precision', 'recall', 'f1', 'mae', 'map', 'loss']"
11122528.pdf,True,6981,10,0,25,35,0,0,1,0,1,0,0,False,12,2,17,2,1,1,8,10,17,2,"['imagenet', 'places']",False,0,False,2,0,0,0,0,0,0,1,0,0,0,1,38.65,10.54,3,0,0,4,7,5,60,"['accuracy', 'precision', 'recall', 'f1', 'loss']"
11078248.pdf,True,9631,11,0,5,16,1,0,13,0,14,0,0,False,38,2,4,2,0,20,15,35,27,0,[],False,0,False,3,0,0,2,0,0,2,1,0,0,1,2,53.55,7.76,0,0,1,6,7,5,30,"['accuracy', 'mse', 'mae', 'map', 'loss']"
11036123.pdf,True,6678,7,0,25,32,0,0,7,0,7,0,0,False,7,1,13,2,1,3,2,6,33,1,['glue'],False,0,False,0,0,0,0,0,0,0,0,0,0,0,0,35.9,10.27,4,0,5,5,14,7,55,"['accuracy', 'precision', 'recall', 'f1', 'auc', 'roc', 'loss']"
10945853.pdf,True,12856,38,0,10,48,0,1,11,0,12,0,0,False,6,1,10,2,0,18,1,19,16,0,[],True,0,False,14,0,0,0,0,0,0,19,0,0,1,20,27.72,12.46,0,0,8,5,13,2,3,"['accuracy', 'r2']"
11005582.pdf,True,8268,22,0,20,42,0,0,7,0,7,0,0,False,20,1,12,2,0,2,0,2,60,1,['places'],False,0,False,1,10,4,0,0,0,0,1,0,0,0,1,37.57,10.61,1,0,8,3,12,7,156,"['accuracy', 'precision', 'recall', 'f1', 'iou', 'map', 'loss']"
10967357.pdf,True,13430,6,1,19,26,0,0,10,0,10,0,0,False,18,1,4,2,0,2,7,9,48,1,['coco'],True,0,False,5,3,2,0,0,0,0,0,4,0,0,4,29.14,11.4,5,0,2,0,7,7,76,"['accuracy', 'precision', 'recall', 'f1', 'iou', 'map', 'loss']"
10992679.pdf,True,7078,13,3,15,31,0,0,1,0,1,0,0,False,41,2,3,2,0,8,0,8,0,0,[],False,0,False,2,0,0,1,0,0,1,1,0,0,0,1,39.13,10.11,5,0,0,6,11,2,5,"['accuracy', 'precision']"
11078272.pdf,True,9871,5,4,3,12,0,1,13,0,14,1,0,True,33,1,8,2,0,3,0,3,6,1,['places'],False,0,False,6,0,0,3,0,0,3,1,0,0,0,1,34.69,11.65,1,0,2,4,7,3,5,"['accuracy', 'precision', 'recall']"
11146731.pdf,True,12943,8,0,22,30,0,1,6,0,7,0,0,False,18,1,23,2,9,4,5,18,43,0,[],True,0,False,3,0,0,2,0,1,3,1,0,0,0,1,36.7,10.76,4,0,1,7,12,6,84,"['accuracy', 'rmse', 'mse', 'mae', 'r2', 'loss']"
11249783.pdf,True,164,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,[],False,0,False,0,0,0,0,0,0,0,0,0,0,0,0,21.1,13.23,0,0,0,0,0,1,1,['accuracy']
11136141.pdf,True,9542,36,1,16,53,0,0,8,0,8,0,0,False,17,1,9,2,0,6,2,8,3,0,[],False,0,False,3,0,0,1,0,0,1,3,0,2,2,7,32.72,11.37,0,0,1,2,3,3,40,"['precision', 'loss', 'error rate']"
